id,nombreactivo,clavesitiodesembarque,nombresitiodesembarque,rnpaunidadeconomica,unidadeconomica,nombreestado,claveoficina,nombreoficina,tipoaviso,folioaviso,fechaaviso,origen,clavelugarcaptura,nombrelugarcaptura,numeroembarcaciones,mescorte,yearcorte,periodoinicio,periodofin,duracion,diasefectivos,tipozona,produccionacuacultural,numeropermiso,fechaexpedicion,fechavigencia,nombreprincipal,claveespecie,nombreespecie,pesodesembarcadokilogramos,pesovivokilogramos,preciopesos,valorpesos,litoral,origenpesca
6,POZA I,26B,PUERTO PE�ASCO,2607604549,EDUARDO LOPEZ CHACON,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002054,07/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,03/02/2023,05/02/2023,3,3,NA,NA,1.26071E+11,16/12/2020,16/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20500,22550,10,205000,PACIFICO,CAPTURA
6,TELE,26B,PUERTO PE�ASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002081,07/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,04/02/2023,04/02/2023,1,1,NA,NA,1.26071E+11,16/12/2022,16/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,34000,37400,6,204000,PACIFICO,CAPTURA
6,MONGOL,02D,SAN FELIPE,207000092,SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA BAHIA DE LOS ANGELES SCL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002084,07/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,03/02/2023,06/02/2023,4,2,NA,NA,1.02072E+11,19/07/2021,19/07/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,16000,17600,10,160000,PACIFICO,CAPTURA
6,MONGOL,02D,SAN FELIPE,207000092,SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA BAHIA DE LOS ANGELES SCL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002084,07/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,03/02/2023,06/02/2023,4,2,NA,NA,1.02072E+11,19/07/2021,19/07/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,16000,16000,6,96000,PACIFICO,CAPTURA
6,TARTARO,02D,SAN FELIPE,207000092,SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA BAHIA DE LOS ANGELES SCL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002085,07/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,04/02/2023,06/02/2023,3,1,NA,NA,1.02072E+11,19/07/2021,19/07/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,32000,32000,6,192000,PACIFICO,CAPTURA
6,FULGENCIO,02D,SAN FELIPE,2505004164,PESQUERA SANTA PAULA SA DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002098,08/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,02/02/2023,04/02/2023,3,3,NA,NA,1.25081E+11,20/05/2021,20/05/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20000,22000,18,360000,PACIFICO,CAPTURA
6,FULGENCIO,02D,SAN FELIPE,2505004164,PESQUERA SANTA PAULA SA DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002099,08/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,06/02/2023,08/02/2023,3,3,NA,NA,1.25081E+11,20/05/2021,20/05/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,23000,25300,18,414000,PACIFICO,CAPTURA
6,ALEXANDER GARCIA,26B,PUERTO PE�ASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002111,08/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,05/02/2023,07/02/2023,3,3,NA,NA,1.26071E+11,13/05/2021,13/05/2024,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,30000,33000,6,180000,PACIFICO,CAPTURA
6,TIBURON MACO,26B,PUERTO PE�ASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002113,08/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,06/02/2023,08/02/2023,3,3,NA,NA,1.25081E+11,24/06/2021,24/06/2023,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,28550,31405,10,285500,PACIFICO,CAPTURA
6,SAN JOSE,02D,SAN FELIPE,2607004088,PESQUERA LUNA HERMANOS SA DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002119,08/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,02/02/2023,07/02/2023,6,4,NA,NA,1.26071E+11,11/03/2021,11/03/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,53800,53800,8,430400,PACIFICO,CAPTURA
6,ROMERICK,02D,SAN FELIPE,2607004088,PESQUERA LUNA HERMANOS SA DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002121,08/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,02/02/2023,07/02/2023,6,4,NA,NA,1.26071E+11,11/03/2021,11/03/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,52500,52500,8,420000,PACIFICO,CAPTURA
6,KAREN GARCIA,26B,PUERTO PE�ASCO,2508072879,PRODUCTOS PESQUEROS PROPESON S DE PR DE RL,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002126,08/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,07/02/2023,08/02/2023,2,2,NA,NA,1.26071E+11,06/12/2022,06/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,38000,41800,6,228000,PACIFICO,CAPTURA
6,KEYKO,26B,PUERTO PE�ASCO,2607605314,SONORA OCEAN PRODUCTS S DE RL DE CV,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002142,08/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,03/02/2023,04/02/2023,2,2,NA,NA,1.25081E+11,19/09/2022,19/05/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,34000,37400,6,204000,PACIFICO,CAPTURA
6,DO�A AURORA (TABASCO 725),26B,PUERTO PE�ASCO,2508010507,PESQUERA MAGGI MAGGI SA DE CV,SINALOA,2508,MAZATLAN,MAYORES,AE2023002143,08/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,01/02/2023,05/02/2023,5,3,NA,NA,1.25081E+11,17/12/2020,17/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,38350,42185,12,460200,PACIFICO,CAPTURA
6,POZA I,26B,PUERTO PE�ASCO,2607604549,EDUARDO LOPEZ CHACON,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002156,09/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,07/02/2023,08/02/2023,2,2,NA,NA,1.26071E+11,16/12/2020,16/12/2025,OTRAS,4861423H,MERLUZA ENT. FCA.,12500,12500,8,100000,PACIFICO,CAPTURA
6,POZA I,26B,PUERTO PE�ASCO,2607604549,EDUARDO LOPEZ CHACON,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002156,09/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,07/02/2023,08/02/2023,2,2,NA,NA,1.26071E+11,16/12/2020,16/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,7000,7700,10,70000,PACIFICO,CAPTURA
6,JOSE EDUARDO L.R. (ANTES CASA MAR),26B,PUERTO PE�ASCO,2607605322,JOSE EDUARDO LOPEZ REYES,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002157,09/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,06/02/2023,08/02/2023,3,3,NA,NA,1.26071E+11,17/12/2021,18/12/2025,OTRAS,4861423H,MERLUZA ENT. FCA.,21000,21000,8,168000,PACIFICO,CAPTURA
6,JOSE EDUARDO L.R. (ANTES CASA MAR),26B,PUERTO PE�ASCO,2607605322,JOSE EDUARDO LOPEZ REYES,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002157,09/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,06/02/2023,08/02/2023,3,3,NA,NA,1.26071E+11,17/12/2021,18/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,7000,7700,10,70000,PACIFICO,CAPTURA
6,KEYKO,26B,PUERTO PE�ASCO,2607605314,SONORA OCEAN PRODUCTS S DE RL DE CV,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002168,09/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,07/02/2023,08/02/2023,2,2,NA,NA,1.25081E+11,19/09/2022,19/05/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,5000,5500,6,30000,PACIFICO,CAPTURA
6,ALEX E,26B,PUERTO PE�ASCO,2607004294,GABRIELA MARIA MATA CUEN,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002181,09/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,03/02/2023,09/02/2023,7,3,NA,NA,1.26071E+11,12/02/2021,12/02/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20315,22347,12,243780,PACIFICO,CAPTURA
6,CARRANZA I,26B,PUERTO PE�ASCO,2607003304,DALIA EUGENIA MENDEZ MARCIAL,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002191,10/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,04/02/2023,09/02/2023,6,5,NA,NA,1.26071E+11,01/03/2021,01/03/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,45320,45320,8,362560,PACIFICO,CAPTURA
6,TIBURON MACO,26B,PUERTO PE�ASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002192,10/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,08/02/2023,09/02/2023,2,2,NA,NA,1.25081E+11,24/06/2021,24/06/2023,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,18500,20350,10,185000,PACIFICO,CAPTURA
6,CLAUDIA,02D,SAN FELIPE,2505002721,JOSE ENRRIQUE ANGULO GUTIERREZ,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002202,10/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,06/02/2023,09/02/2023,4,4,NA,NA,1.25115E+11,04/03/2022,04/03/2027,OTRAS,4861423H,MERLUZA ENT. FCA.,27000,27000,11,297000,PACIFICO,CAPTURA
6,EL PONCHO,26C,GUAYMAS,2604011458,PESQUERA HIPON SA DE CV,SONORA,2604,GUAYMAS,MAYORES,AE2023002232,11/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,04/02/2023,11/02/2023,8,8,NA,NA,1.26048E+11,30/06/2021,30/06/2026,OTRAS,4861621H,MERLUZA DESV. FCA.,14000,15400,15,210000,PACIFICO,CAPTURA
6,CINTHYA SUGEY,26B,PUERTO PE�ASCO,2607603012,BEAN AB SC DE RL DE CV,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002261,12/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,12/02/2023,3,2,NA,NA,1.26071E+11,01/03/2021,01/03/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,24000,24000,9,216000,PACIFICO,CAPTURA
6,CINTHYA SUGEY,26B,PUERTO PE�ASCO,2607603012,BEAN AB SC DE RL DE CV,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002261,12/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,12/02/2023,3,2,NA,NA,1.26071E+11,01/03/2021,01/03/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,9500,10450,12,114000,PACIFICO,CAPTURA
6,TARTARO,02D,SAN FELIPE,207000092,SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA BAHIA DE LOS ANGELES SCL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002262,12/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,12/02/2023,3,1,NA,NA,1.02072E+11,19/07/2021,19/07/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,28000,28000,6,168000,PACIFICO,CAPTURA
6,MONGOL,02D,SAN FELIPE,207000092,SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA BAHIA DE LOS ANGELES SCL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002263,12/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,12/02/2023,3,1,NA,NA,1.02072E+11,19/07/2021,19/07/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,28000,28000,6,168000,PACIFICO,CAPTURA
6,M. LUZITA,26B,PUERTO PE�ASCO,2607603780,PESQUERA GILMASA SA DE CV,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002264,12/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,12/02/2023,3,2,NA,NA,1.26071E+11,25/01/2021,25/01/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,38200,38200,8,305600,PACIFICO,CAPTURA
6,BORRASCOSO II,26B,PUERTO PE�ASCO,2607003130,JOSE L MONTIJO DOMINGUEZ,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002265,12/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,12/02/2023,3,2,NA,NA,1.26071E+11,11/03/2021,11/03/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,32780,32780,8,262240,PACIFICO,CAPTURA
6,POZA I,26B,PUERTO PE�ASCO,2607604549,EDUARDO LOPEZ CHACON,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002268,13/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,12/02/2023,3,1,NA,NA,1.26071E+11,16/12/2020,16/12/2025,OTRAS,4861423H,MERLUZA ENT. FCA.,17000,17000,8,136000,PACIFICO,CAPTURA
6,KEYKO,26B,PUERTO PE�ASCO,2607605314,SONORA OCEAN PRODUCTS S DE RL DE CV,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002272,13/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,11/02/2023,2,2,NA,NA,1.25081E+11,19/09/2022,19/05/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,15000,16500,6,90000,PACIFICO,CAPTURA
6,BAHIA ADAIR IX,26B,PUERTO PE�ASCO,2607010861,PASCUAL GALVEZ MORFIN,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002328,13/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,12/02/2023,3,1,NA,NA,1.26071E+11,18/12/2020,18/12/2023,OTRAS,4861423H,MERLUZA ENT. FCA.,34220,34220,8,273760,PACIFICO,CAPTURA
6,JOCELYN (BAHIA ADAIR VIII),26B,PUERTO PE�ASCO,2607010853,HAYDE JIMENEZ RAMIREZ,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002329,13/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,12/02/2023,3,1,NA,NA,1.26071E+11,16/03/2021,16/03/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,30120,30120,8,240960,PACIFICO,CAPTURA
6,JOCELYN (BAHIA ADAIR VIII),26B,PUERTO PE�ASCO,2607010853,HAYDE JIMENEZ RAMIREZ,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002329,13/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,12/02/2023,3,1,NA,NA,1.26071E+11,16/03/2021,16/03/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,4350,4785,10,43500,PACIFICO,CAPTURA
6,CARRANZA I,26B,PUERTO PE�ASCO,2607003304,DALIA EUGENIA MENDEZ MARCIAL,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002330,13/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,13/02/2023,4,3,NA,NA,1.26071E+11,01/03/2021,01/03/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,45000,45000,8,360000,PACIFICO,CAPTURA
6,FULGENCIO,02D,SAN FELIPE,2505004164,PESQUERA SANTA PAULA SA DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002333,14/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,13/02/2023,4,4,NA,NA,1.25081E+11,20/05/2021,20/05/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,11000,12100,18,198000,PACIFICO,CAPTURA
6,INVENCIBLE,26B,PUERTO PE�ASCO,2607603798,MIGUEL ANGEL GALVEZ MARTINEZ,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002340,14/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,13/02/2023,4,2,NA,NA,2.12607E+12,26/09/2022,19/07/2023,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,21102,23212,10,211020,PACIFICO,CAPTURA
6,NAVEGANTE,26B,PUERTO PE�ASCO,2607603798,MIGUEL ANGEL GALVEZ MARTINEZ,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002342,14/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,13/02/2023,4,2,NA,NA,2.12607E+12,26/09/2022,19/07/2023,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,21083,23191,10,210830,PACIFICO,CAPTURA
6,JUANITA ENRIQUEZ,26B,PUERTO PE�ASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002368,14/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,13/02/2023,4,4,NA,NA,1.26071E+11,15/01/2021,15/01/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,33215,36537,10,332150,PACIFICO,CAPTURA
6,MONGOL,02D,SAN FELIPE,207000092,SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA BAHIA DE LOS ANGELES SCL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002374,14/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,13/02/2023,14/02/2023,2,1,NA,NA,1.02072E+11,19/07/2021,19/07/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,20000,20000,6,120000,PACIFICO,CAPTURA
6,TARTARO,02D,SAN FELIPE,207000092,SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA BAHIA DE LOS ANGELES SCL,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002376,14/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,12/02/2023,14/02/2023,3,1,NA,NA,1.02072E+11,19/07/2021,19/07/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,22000,22000,6,132000,PACIFICO,CAPTURA
6,PADRE ALFONSO,26B,PUERTO PE�ASCO,2607004302,PESQUERA PUNTA DEL GAVILAN SA DE CV,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002377,14/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,14/02/2023,5,3,NA,NA,1.26071E+11,10/02/2021,10/02/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,20200,22220,9,181800,PACIFICO,CAPTURA
6,MARCO ANTONIO,02D,SAN FELIPE,2505002721,JOSE ENRRIQUE ANGULO GUTIERREZ,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002421,15/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,12/02/2023,3,3,NA,NA,1.26048E+11,17/12/2021,17/12/2024,OTRAS,4861423H,MERLUZA ENT. FCA.,20000,20000,11,210000,PACIFICO,CAPTURA
6,CLAUDIA,02D,SAN FELIPE,2505002721,JOSE ENRRIQUE ANGULO GUTIERREZ,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002422,15/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,12/02/2023,3,3,NA,NA,1.25115E+11,04/03/2022,04/03/2027,OTRAS,4861423H,MERLUZA ENT. FCA.,24000,24000,11,252000,PACIFICO,CAPTURA
6,POZA I,26B,PUERTO PE�ASCO,2607604549,EDUARDO LOPEZ CHACON,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002428,15/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,13/02/2023,14/02/2023,2,1,NA,NA,1.26071E+11,16/12/2020,16/12/2025,OTRAS,4861423H,MERLUZA ENT. FCA.,21500,21500,8,172000,PACIFICO,CAPTURA
6,TRANQUILO,26B,PUERTO PE�ASCO,2607003890,JOSE ALFREDO MUNGUIA FERNANDEZ,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002431,15/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,14/02/2023,5,4,NA,NA,1.26071E+11,18/12/2020,18/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,25870,28457,10,258700,PACIFICO,CAPTURA
6,GETSEMANI (VIVIANA),20A,PUERTO ANGEL,2607003890,JOSE ALFREDO MUNGUIA FERNANDEZ,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002432,15/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,14/02/2023,5,4,NA,NA,1.26071E+11,18/12/2020,18/12/2025,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,27580,30338,10,275800,PACIFICO,CAPTURA
6,JUANITA ENRIQUEZ,26B,PUERTO PE�ASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002443,15/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,13/02/2023,4,4,NA,NA,1.26071E+11,15/01/2021,15/01/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,6945,7640,10,69450,PACIFICO,CAPTURA
6,ULISES,26B,PUERTO PE�ASCO,2607603012,BEAN AB SC DE RL DE CV,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002495,16/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,15/02/2023,6,5,NA,NA,1.26071E+11,01/03/2021,01/03/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,18502,18502,9,166518,PACIFICO,CAPTURA
6,ULISES,26B,PUERTO PE�ASCO,2607603012,BEAN AB SC DE RL DE CV,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002495,16/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,15/02/2023,6,5,NA,NA,1.26071E+11,01/03/2021,01/03/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,10859,11945,13,141167,PACIFICO,CAPTURA
6,BENY,26B,PUERTO PE�ASCO,2607603012,BEAN AB SC DE RL DE CV,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002510,16/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,10/02/2023,16/02/2023,7,6,NA,NA,1.26071E+11,01/03/2021,01/03/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,31405,34546,13,408265,PACIFICO,CAPTURA
6,TIBURON MACO,26B,PUERTO PE�ASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002619,19/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,16/02/2023,18/02/2023,3,3,NA,NA,1.25081E+11,24/06/2021,24/06/2023,OTRAS,4861423H,MERLUZA ENT. FCA.,22000,22000,8,176000,PACIFICO,CAPTURA
6,CARRANZA IV,26B,PUERTO PE�ASCO,2607004138,CARMEN LETICIA CRUZ GUTIERREZ,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002620,19/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,18/02/2023,19/02/2023,2,1,NA,NA,1.26071E+11,23/02/2021,23/02/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,14000,15400,5,70000,PACIFICO,CAPTURA
6,FULGENCIO,02D,SAN FELIPE,2505004164,PESQUERA SANTA PAULA SA DE CV,BAJA CALIFORNIA,207,SAN FELIPE,MAYORES,AE2023002626,20/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,17/02/2023,19/02/2023,3,3,NA,NA,1.25081E+11,20/05/2021,20/05/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,15000,15000,15,225000,PACIFICO,CAPTURA
6,TIBURON MACO,26B,PUERTO PE�ASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2612,PUERTO LIBERTAD,MAYORES,AE2023002630,20/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,16/02/2023,18/02/2023,3,3,NA,NA,1.25081E+11,24/06/2021,24/06/2023,OTRAS,4861423H,MERLUZA ENT. FCA.,7029,7029,8,56232,PACIFICO,CAPTURA
6,TIBURON MACO,26B,PUERTO PE�ASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2612,PUERTO LIBERTAD,MAYORES,AE2023002630,20/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,16/02/2023,18/02/2023,3,3,NA,NA,1.25081E+11,24/06/2021,24/06/2023,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,1415,1557,10,14150,PACIFICO,CAPTURA
6,CARRANZA I,26B,PUERTO PE�ASCO,2607003304,DALIA EUGENIA MENDEZ MARCIAL,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002631,20/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,15/02/2023,18/02/2023,4,3,NA,NA,1.26071E+11,01/03/2021,01/03/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,30000,30000,8,240000,PACIFICO,CAPTURA
6,CARRANZA I,26B,PUERTO PE�ASCO,2607003304,DALIA EUGENIA MENDEZ MARCIAL,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002632,20/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,18/02/2023,20/02/2023,3,2,NA,NA,1.26071E+11,01/03/2021,01/03/2026,OTRAS,4861423H,MERLUZA ENT. FCA.,25000,25000,8,200000,PACIFICO,CAPTURA
6,PADRE ALFONSO,26B,PUERTO PE�ASCO,2607004302,PESQUERA PUNTA DEL GAVILAN SA DE CV,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002635,20/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,17/02/2023,20/02/2023,4,2,NA,NA,1.26071E+11,10/02/2021,10/02/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,27300,30030,8,218400,PACIFICO,CAPTURA
6,JUANITA ENRIQUEZ,26B,PUERTO PE�ASCO,2603007499,PESQUERA MERAZ S.A. DE C.V.,SONORA,2607,PUERTO PE�ASCO,MAYORES,AE2023002636,20/02/2023,NA,9999000,ALTAMAR,1,FEBRERO,2023,18/02/2023,20/02/2023,3,2,NA,NA,1.26071E+11,15/01/2021,15/01/2026,OTRAS,4860928H,MERLUZA DESC. Y DESV. FCA.,22000,24200,10,220000,PACIFICO,CAPTURA
